# ra_1	dec_1	r	rErr	i	iErr	ha	haErr	mergedClass_1	errBits	l	b	RA_2	DEC_2	L	B	MERGEDCLASS_2	J	JERR	H	HERR	K	KERR	Separation
71.89031 45.07310 19.90986 0.03269 18.65712 0.03964 19.17776 0.04847 -1.00000 0.00000 160.19897 -0.03311 1.25472 0.78667 160.19898 -0.03309 -1.00000 17.02094 0.01337 16.35033 0.01266 16.09380 0.02634 0.09919
71.89063 45.09090 18.16548 0.00897 17.26806 0.01414 17.78185 0.01695 -1.00000 0.00000 160.18553 -0.02144 1.25473 0.78698 160.18553 -0.02143 -1.00000 15.98850 0.00591 15.57228 0.00646 15.35548 0.01374 0.03360
71.89023 45.09785 19.48996 0.02332 18.55940 0.03665 19.14498 0.04719 -1.00000 0.00000 160.18005 -0.01716 1.25472 0.78711 160.18005 -0.01715 -1.00000 17.19709 0.01548 16.77119 0.01835 16.52225 0.03864 0.07192
71.88973 45.07868 17.66101 0.00654 16.96687 0.01161 17.36184 0.01285 -1.00000 0.00000 160.19445 -0.02982 1.25471 0.78677 160.19443 -0.02981 -1.00000 15.93308 0.00567 15.61938 0.00673 15.50559 0.01566 0.04092
71.88801 45.09201 19.03980 0.01652 18.20670 0.02780 18.64271 0.03170 -1.00000 0.00000 160.18349 -0.02213 1.25468 0.78700 160.18349 -0.02212 -1.00000 16.97798 0.01290 16.53312 0.01486 16.32519 0.03236 0.05585
71.88728 45.06392 19.81920 0.03036 18.97634 0.05148 19.42480 0.05941 -1.00000 0.00000 160.20459 -0.04068 1.25467 0.78651 160.20456 -0.04066 -1.00000 17.57257 0.02136 17.02162 0.02302 16.76891 0.04832 0.11325
71.88735 45.09826 19.84362 0.03097 18.88319 0.04767 19.43857 0.06010 -1.00000 0.00000 160.17842 -0.01845 1.25467 0.78711 160.17840 -0.01845 -1.00000 17.53060 0.02057 17.07800 0.02414 16.84611 0.05174 0.03830
71.88648 45.08771 19.24728 0.01932 18.34619 0.03097 18.82561 0.03655 -1.00000 0.00000 160.18607 -0.02573 1.25466 0.78693 160.18606 -0.02573 -1.00000 17.01248 0.01327 16.51071 0.01457 16.32082 0.03223 0.02184
71.88477 45.06091 17.87888 0.00747 17.09032 0.01258 17.54298 0.01445 -1.00000 0.00000 160.20574 -0.04397 1.25463 0.78646 160.20577 -0.04392 -1.00000 15.93396 0.00568 15.49494 0.00607 15.35099 0.01369 0.24224
71.88489 45.08596 18.01776 0.00815 17.17913 0.01333 17.59949 0.01500 -1.00000 0.00000 160.18668 -0.02773 1.25463 0.78690 160.18668 -0.02771 -1.00000 15.98564 0.00589 15.47971 0.00598 15.30378 0.01313 0.04977
71.88333 45.06270 17.46450 0.00581 16.77487 0.01029 17.19890 0.01159 -1.00000 0.00000 160.20372 -0.04360 1.25460 0.78649 160.20370 -0.04359 -1.00000 15.68186 0.00473 15.35234 0.00539 15.18459 0.01186 0.06429
71.88388 45.10238 18.49213 0.01116 17.59876 0.01776 18.03116 0.02016 -1.00000 0.00000 160.17369 -0.01765 1.25461 0.78718 160.17370 -0.01766 -1.00000 16.31379 0.00755 15.69787 0.00718 15.50902 0.01568 0.06136
71.88254 45.04574 19.65084 0.02650 18.74479 0.04256 19.33828 0.05530 -1.00000 0.00000 160.21630 -0.05499 1.25459 0.78620 160.21630 -0.05497 -1.00000 17.43006 0.02021 16.91451 0.02071 16.70854 0.04779 0.06192
71.88223 45.10575 19.95953 0.03405 18.96764 0.05111 19.56143 0.06661 -1.00000 0.00000 160.17036 -0.01636 1.25458 0.78724 160.17037 -0.01637 -1.00000 17.60690 0.02193 17.07345 0.02402 16.87242 0.05292 0.05176
71.88179 45.08813 18.23044 0.00936 17.15300 0.01310 17.75926 0.01670 -1.00000 0.00000 160.18362 -0.02799 1.25457 0.78694 160.18361 -0.02798 -1.00000 15.48403 0.00411 14.82281 0.00350 14.56525 0.00703 0.03687
71.88149 45.07946 18.94410 0.01539 18.05796 0.02483 18.56814 0.02994 -1.00000 0.00000 160.19009 -0.03376 1.25457 0.78679 160.19010 -0.03373 -1.00000 16.73758 0.01059 16.25637 0.01165 16.08021 0.02597 0.13492
71.88161 45.10909 18.11286 0.00867 17.24116 0.01389 17.67334 0.01575 -1.00000 0.00000 160.16754 -0.01454 1.25457 0.78730 160.16754 -0.01454 -1.00000 15.87246 0.00540 15.30877 0.00517 15.09534 0.01096 0.03809
71.87892 45.07557 19.94175 0.03356 19.06534 0.05544 19.46403 0.06139 -1.00000 0.00000 160.19189 -0.03765 1.25452 0.78672 160.19186 -0.03765 -1.00000 17.71672 0.02418 17.21817 0.02742 16.95043 0.05683 0.07605
71.87838 45.06579 19.83659 0.03079 18.59035 0.03757 19.38437 0.05745 -1.00000 0.00000 160.19910 -0.04426 1.25452 0.78655 160.19911 -0.04423 -1.00000 16.73132 0.01054 15.96526 0.00905 15.69074 0.01840 0.13434
71.87837 45.10529 19.59552 0.02535 18.61494 0.03832 19.16854 0.04811 -1.00000 0.00000 160.16896 -0.01874 1.25451 0.78724 160.16895 -0.01874 -1.00000 17.27765 0.01654 16.80757 0.01892 16.54084 0.03918 0.01451
71.87773 45.09826 17.51964 0.00601 16.74844 0.01012 17.17864 0.01145 -1.00000 0.00000 160.17403 -0.02363 1.25450 0.78711 160.17403 -0.02363 -1.00000 15.61919 0.00451 15.25666 0.00496 15.08646 0.01087 0.03073
71.87588 45.06272 18.34804 0.01012 17.50956 0.01668 17.96003 0.01918 -2.00000 0.00000 160.20030 -0.04760 1.25447 0.78649 160.20031 -0.04760 -1.00000 16.24480 0.00718 15.77806 0.00771 15.66389 0.01796 0.04293
71.87473 45.10311 18.24802 0.00947 17.41811 0.01566 17.84572 0.01771 -1.00000 0.00000 160.16896 -0.02211 1.25445 0.78720 160.16896 -0.02211 -1.00000 16.20347 0.00693 15.69974 0.00718 15.53660 0.01603 0.04568
71.87498 45.10089 15.90750 0.00253 14.80063 0.00349 15.42487 0.00434 -1.00000 0.00000 160.17077 -0.02341 1.25446 0.78716 160.17077 -0.02341 -1.00000 12.96566 0.00095 12.25621 0.00064 11.99725 0.00116 0.03400
71.87371 45.05029 16.76939 0.00394 16.06720 0.00678 16.46432 0.00752 -1.00000 0.00000 160.20879 -0.05680 1.25443 0.78628 160.20878 -0.05678 -1.00000 14.98145 0.00295 14.62463 0.00301 14.45925 0.00646 0.07744
71.87189 45.05539 19.66120 0.02672 18.79564 0.04436 19.28829 0.05306 -1.00000 0.00000 160.20407 -0.05449 1.25440 0.78637 160.20407 -0.05446 -1.00000 17.35577 0.01776 16.69871 0.01725 16.55105 0.03961 0.10156
71.87029 45.04813 18.56400 0.01173 17.72887 0.01949 18.17950 0.02242 -1.00000 0.00000 160.20889 -0.06004 1.25437 0.78624 160.20886 -0.06005 -2.00000 18.23430 0.04101 16.12511 0.01030 15.89116 0.02296 0.06138
71.86743 45.04570 19.90000 0.03243 19.00889 0.05289 19.56166 0.06662 -1.00000 0.00000 160.20943 -0.06315 1.25432 0.78620 160.20940 -0.06315 -1.00000 17.57990 0.02303 17.00474 0.02244 16.88893 0.05622 0.07967
71.86701 45.09903 19.89145 0.03220 18.98060 0.05166 19.53914 0.06538 -1.00000 0.00000 160.16855 -0.02891 1.25432 0.78713 160.16854 -0.02891 -1.00000 17.70125 0.02381 17.20619 0.02706 17.20665 0.07149 0.01537
71.86571 45.09487 19.75174 0.02874 18.79743 0.04443 19.41229 0.05880 -1.00000 0.00000 160.17113 -0.03229 1.25429 0.78705 160.17113 -0.03229 -1.00000 17.58755 0.02159 17.05144 0.02357 16.82510 0.05057 0.02793
71.86401 45.07880 15.40360 0.00197 14.77911 0.00345 15.07389 0.00364 -1.00000 0.00000 160.18262 -0.04360 1.25426 0.78677 160.18262 -0.04359 -1.00000 13.84176 0.00150 13.49305 0.00134 13.36664 0.00279 0.04547
71.86232 45.05692 17.75223 0.00691 16.98274 0.01173 17.39393 0.01312 -1.00000 0.00000 160.19853 -0.05865 1.25423 0.78639 160.19852 -0.05863 -1.00000 15.80154 0.00516 15.39507 0.00560 15.23535 0.01238 0.08453
71.86234 45.06844 17.35989 0.00547 16.54330 0.00893 16.90440 0.00969 -1.00000 0.00000 160.18976 -0.05119 1.25423 0.78659 160.18976 -0.05118 1.00000 nan nan nan nan nan nan nan
71.86156 45.04828 19.13776 0.01778 18.17511 0.02714 18.67604 0.03253 -1.00000 0.00000 160.20478 -0.06465 1.25422 0.78624 160.20476 -0.06464 -1.00000 nan nan 16.42127 0.01337 15.98214 0.02490 0.06889
71.86192 45.08050 16.84862 0.00411 16.11945 0.00698 16.51900 0.00775 -1.00000 0.00000 160.18036 -0.04362 1.25423 0.78680 160.18036 -0.04361 -1.00000 14.97922 0.00294 14.60043 0.00295 14.42937 0.00628 0.05113
71.86018 45.05798 18.31441 0.00990 17.50473 0.01663 18.03376 0.02020 -1.00000 0.00000 160.19675 -0.05912 1.25420 0.78641 160.19673 -0.05910 -1.00000 16.30463 0.00753 15.94650 0.00895 15.73175 0.01908 0.10357
71.86039 45.08570 19.56637 0.02477 18.73633 0.04227 19.28269 0.05282 -1.00000 0.00000 160.17570 -0.04109 1.25420 0.78689 160.17569 -0.04109 -2.00000 17.36382 0.01785 16.95183 0.02162 16.61421 0.04183 0.02639
71.85945 45.07455 19.86405 0.03149 18.92574 0.04937 19.42688 0.05952 -1.00000 0.00000 160.18377 -0.04880 1.25418 0.78670 160.18377 -0.04879 -1.00000 17.49847 0.02005 16.99905 0.02259 16.80365 0.04970 0.06844
71.85805 45.08423 17.45508 0.00578 16.82107 0.01059 17.21977 0.01175 -1.00000 0.00000 160.17575 -0.04330 1.25416 0.78687 160.17575 -0.04329 -1.00000 15.79229 0.00511 15.51081 0.00615 15.35891 0.01374 0.04532
71.85600 45.04568 19.67970 0.02712 18.82362 0.04539 19.34400 0.05556 -1.00000 0.00000 160.20422 -0.06933 1.25412 0.78620 160.20422 -0.06930 -1.00000 18.37902 0.04665 16.90495 0.02057 16.72572 0.04854 0.11884
71.85668 45.09519 18.38180 0.01036 17.41155 0.01559 17.87577 0.01808 -1.00000 0.00000 160.16677 -0.03695 1.25414 0.78706 160.16678 -0.03697 -1.00000 15.92255 0.00562 15.21143 0.00480 14.98924 0.00999 0.08411
71.85462 45.07229 19.69389 0.02743 18.84144 0.04606 19.29344 0.05329 -1.00000 0.00000 160.18329 -0.05286 1.25410 0.78666 160.18329 -0.05285 -1.00000 17.47320 0.01963 16.93085 0.02132 16.75748 0.04771 0.05188
71.85440 45.08201 19.86865 0.03160 18.81126 0.04493 19.36247 0.05642 -1.00000 0.00000 160.17578 -0.04670 1.25410 0.78683 160.17578 -0.04670 -1.00000 17.27103 0.01651 16.63404 0.01633 16.36306 0.03339 0.03688
71.85542 45.07843 14.51333 0.00129 14.04528 0.00241 14.33788 0.00255 -1.00000 0.00000 160.17898 -0.04847 1.25411 0.78677 160.17898 -0.04846 -1.00000 13.27650 0.00112 13.12140 0.00106 13.00592 0.00218 0.05343
71.85073 45.05487 18.72861 0.01317 17.81992 0.02082 18.27828 0.02410 -1.00000 0.00000 160.19481 -0.06623 1.25403 0.78636 160.19479 -0.06620 -1.00000 16.47160 0.00859 15.94230 0.00898 15.73757 0.01924 0.10770
71.84853 45.04972 18.36488 0.01024 17.56926 0.01740 17.99783 0.01969 -1.00000 0.00000 160.19773 -0.07074 1.25399 0.78627 160.19771 -0.07074 0.00000 nan nan nan nan nan nan nan
71.84870 45.07205 17.20004 0.00499 16.07241 0.00680 16.71402 0.00867 -1.00000 0.00000 160.18077 -0.05621 1.25400 0.78666 160.18077 -0.05620 -1.00000 14.24294 0.00188 13.47590 0.00133 13.22430 0.00253 0.04882
71.84787 45.04813 18.12077 0.00871 17.32480 0.01470 17.74319 0.01651 -1.00000 0.00000 160.19864 -0.07212 1.25398 0.78624 160.19864 -0.07211 -2.00000 18.29435 0.04334 15.72865 0.00735 15.43061 0.01533 0.05478
71.84709 45.08645 19.32680 0.02054 18.24288 0.02859 18.74236 0.03425 -2.00000 0.00000 160.16905 -0.04777 1.25397 0.78691 160.16904 -0.04772 1.00000 nan nan nan nan nan nan nan
71.84239 45.08400 16.69666 0.00379 15.92030 0.00625 16.29551 0.00685 -1.00000 0.00000 160.16878 -0.05188 1.25389 0.78686 160.16878 -0.05185 1.00000 nan nan nan nan nan nan nan
71.84127 45.06987 17.54378 0.00609 16.76837 0.01025 17.18153 0.01147 -1.00000 0.00000 160.17904 -0.06163 1.25387 0.78662 160.17903 -0.06160 -1.00000 15.57237 0.00438 15.14128 0.00458 14.99023 0.01006 0.09118
71.83988 45.05370 17.15151 0.00486 16.40941 0.00825 16.81717 0.00920 -1.00000 0.00000 160.19074 -0.07282 1.25384 0.78634 160.19073 -0.07279 -1.00000 15.28639 0.00361 14.87790 0.00373 14.73692 0.00816 0.11874
71.83854 45.07850 19.75301 0.02877 18.69266 0.04080 19.35251 0.05595 -1.00000 0.00000 160.17122 -0.05751 1.25382 0.78677 160.17121 -0.05749 -1.00000 17.27964 0.01667 16.74963 0.01825 16.55436 0.03976 0.07432
71.83787 45.05016 18.79088 0.01377 17.91768 0.02236 18.42957 0.02696 -1.00000 0.00000 160.19252 -0.07621 1.25381 0.78627 160.19252 -0.07618 -1.00000 16.63016 0.00978 16.12769 0.01066 15.95614 0.02345 0.08347
71.83795 45.07950 19.93492 0.03337 18.89766 0.04824 19.38903 0.05767 -1.00000 0.00000 160.17018 -0.05718 1.25381 0.78679 160.17017 -0.05717 -1.00000 17.48852 0.01993 16.79954 0.01908 16.63178 0.04264 0.06121
71.83714 45.05660 15.65628 0.00223 14.98535 0.00383 15.40000 0.00428 -1.00000 0.00000 160.18728 -0.07242 1.25380 0.78639 160.18727 -0.07240 -1.00000 13.89948 0.00156 13.55980 0.00142 13.40026 0.00288 0.09275
71.83544 45.04799 18.26163 0.00956 17.63803 0.01826 18.05548 0.02051 -1.00000 0.00000 160.19307 -0.07891 1.25377 0.78624 160.19307 -0.07891 -1.00000 17.26128 0.01757 16.35419 0.01267 16.14115 0.02875 0.03674
71.83583 45.06501 15.63649 0.00221 14.57952 0.00313 15.17658 0.00383 -1.00000 0.00000 160.18026 -0.06769 1.25377 0.78653 160.18026 -0.06768 -1.00000 12.82287 0.00089 12.13141 0.00061 11.89632 0.00110 0.07799
71.83277 45.07602 17.99566 0.00804 17.19803 0.01350 17.58750 0.01488 -1.00000 0.00000 160.17047 -0.06222 1.25372 0.78673 160.17046 -0.06222 -1.00000 16.33007 0.00733 15.53062 0.00602 15.35570 0.01309 0.02074
71.83267 45.07449 17.33276 0.00539 16.59428 0.00921 16.98813 0.01019 -1.00000 0.00000 160.17160 -0.06327 1.25372 0.78670 160.17159 -0.06326 -1.00000 15.56036 0.00419 15.05724 0.00409 14.92427 0.00907 0.04524
71.83092 45.07628 19.09836 0.01726 18.28007 0.02942 18.71788 0.03360 -1.00000 0.00000 160.16943 -0.06305 1.25369 0.78673 160.16941 -0.06306 -1.00000 16.85214 0.01106 16.39368 0.01262 16.21749 0.02790 0.04472
71.82986 45.05508 18.35031 0.01014 17.30085 0.01446 17.83426 0.01757 -1.00000 0.00000 160.18511 -0.07734 1.25367 0.78636 160.18510 -0.07732 -1.00000 15.74715 0.00478 15.05499 0.00409 14.83686 0.00846 0.05849
71.82839 45.07122 18.84813 0.01435 17.90867 0.02222 18.38743 0.02613 -1.00000 0.00000 160.17213 -0.06769 1.25364 0.78664 160.17213 -0.06768 -1.00000 16.42891 0.00791 15.81620 0.00765 15.58965 0.01603 0.02987
71.82670 45.07356 17.12127 0.00478 16.36233 0.00803 16.75519 0.00888 -1.00000 0.00000 160.16958 -0.06708 1.25361 0.78668 160.16957 -0.06707 -1.00000 15.19442 0.00328 14.73903 0.00318 14.60292 0.00694 0.06164
71.82344 45.07215 19.66957 0.02690 18.68651 0.04059 19.32646 0.05476 -1.00000 0.00000 160.16916 -0.06976 1.25356 0.78666 160.16917 -0.06975 -1.00000 17.17959 0.01447 16.62171 0.01539 16.42796 0.03362 0.05496
71.82360 45.06897 17.96161 0.00787 17.09334 0.01260 17.66000 0.01561 -1.00000 0.00000 160.17166 -0.07172 1.25356 0.78660 160.17165 -0.07171 -1.00000 15.70730 0.00463 15.27314 0.00486 15.07900 0.01032 0.05731
71.81785 45.06391 19.10075 0.01729 17.99714 0.02372 18.53738 0.02925 -1.00000 0.00000 160.17289 -0.07809 1.25346 0.78651 160.17289 -0.07809 -1.00000 16.46769 0.00814 15.73177 0.00710 15.52129 0.01508 0.04028
71.81128 45.06448 18.51566 0.01135 17.65996 0.01855 18.13810 0.02176 -1.00000 0.00000 160.16945 -0.08126 1.25334 0.78652 160.16944 -0.08125 -1.00000 16.30823 0.00718 15.81157 0.00759 15.65091 0.01684 0.04273
71.80770 45.06556 19.50341 0.02357 18.55592 0.03655 19.10350 0.04563 -1.00000 0.00000 160.16699 -0.08249 1.25328 0.78654 160.16698 -0.08248 -1.00000 17.21819 0.01487 16.72086 0.01672 16.59524 0.03890 0.03329
