# ra_1	dec_1	r	rErr	i	iErr	ha	haErr	mergedClass_1	errBits	l	b	RA_2	DEC_2	L	B	MERGEDCLASS_2	J	JERR	H	HERR	K	KERR	Separation
71.96400 45.02248 19.32937 0.02036 18.37753 0.03258 18.93949 0.03816 -1.00000 0.00000 160.27124 -0.02606 1.25601 0.78579 160.27123 -0.02606 -1.00000 17.00168 0.01394 16.50518 0.01442 16.33997 0.03446 0.00937
71.96255 45.02973 18.68927 0.01272 17.81559 0.02128 18.29013 0.02342 -1.00000 0.00000 160.26504 -0.02216 1.25598 0.78592 160.26503 -0.02215 -1.00000 16.51772 0.00939 15.95846 0.00896 15.74463 0.02029 0.04078
71.96139 44.97819 18.69110 0.01273 17.84116 0.02168 18.29490 0.02350 -1.00000 0.00000 160.30387 -0.05606 1.25596 0.78502 160.30386 -0.05606 -1.00000 16.46901 0.00906 15.84868 0.00814 15.65480 0.01876 0.02546
71.96034 44.99043 19.05560 0.01656 18.12684 0.02684 18.63098 0.03010 -1.00000 0.00000 160.29405 -0.04873 1.25594 0.78523 160.29402 -0.04872 -1.00000 16.78732 0.01169 16.23683 0.01137 16.06488 0.02695 0.06857
71.95858 44.98964 17.63601 0.00643 16.81382 0.01079 17.36115 0.01256 -1.00000 0.00000 160.29385 -0.05019 1.25591 0.78522 160.29382 -0.05019 -1.00000 15.60251 0.00469 15.22868 0.00482 15.05646 0.01114 0.04814
71.95889 45.02651 17.67312 0.00657 16.86673 0.01115 17.29706 0.01207 -1.00000 0.00000 160.26583 -0.02622 1.25592 0.78586 160.26582 -0.02622 -1.00000 15.64195 0.00482 15.09485 0.00433 14.95809 0.01024 0.02750
71.95582 44.98835 18.69074 0.01273 17.88235 0.02234 18.39146 0.02520 -1.00000 0.00000 160.29357 -0.05252 1.25587 0.78519 160.29355 -0.05252 -1.00000 16.65190 0.01047 16.23465 0.01135 16.00540 0.02554 0.04026
71.95542 45.01524 17.83674 0.00726 17.05206 0.01256 17.47403 0.01348 -1.00000 0.00000 160.27286 -0.03537 1.25586 0.78566 160.27285 -0.03537 -1.00000 15.92052 0.00589 15.50652 0.00606 15.35837 0.01441 0.00733
71.95441 45.00950 19.97490 0.03402 19.13068 0.06018 19.60102 0.06521 -1.00000 0.00000 160.27678 -0.03962 1.25584 0.78556 160.27677 -0.03961 -1.00000 17.71220 0.02555 17.19666 0.02666 16.99679 0.06223 0.03345
71.95396 45.01869 19.58327 0.02481 18.71215 0.04257 19.25689 0.04914 -1.00000 0.00000 160.26956 -0.03393 1.25583 0.78572 160.26954 -0.03394 -1.00000 17.22405 0.01679 16.73624 0.01766 16.49701 0.03959 0.02055
71.95230 44.95915 19.43102 0.02202 18.49072 0.03563 18.96690 0.03899 -1.00000 0.00000 160.31426 -0.07327 1.25580 0.78469 160.31423 -0.07327 -1.00000 17.07221 0.01491 16.45483 0.01385 16.25357 0.03195 0.05625
71.95205 44.98666 17.21508 0.00504 16.58411 0.00936 17.00372 0.01011 -1.00000 0.00000 160.29314 -0.05564 1.25580 0.78517 160.29313 -0.05564 -1.00000 15.55817 0.00454 15.31551 0.00518 15.14857 0.01205 0.02110
71.95018 45.02197 19.35854 0.02082 18.43254 0.03402 18.95061 0.03850 -1.00000 0.00000 160.26533 -0.03385 1.25577 0.78578 160.26532 -0.03385 -1.00000 17.09677 0.01509 16.55497 0.01504 16.38668 0.03585 0.02479
71.94888 44.97638 19.19810 0.01842 18.30471 0.03078 18.83663 0.03523 -1.00000 0.00000 160.29954 -0.06399 1.25574 0.78499 160.29953 -0.06399 -1.00000 17.08979 0.01508 16.66289 0.01658 16.50546 0.03999 0.02358
71.94938 45.01840 19.53810 0.02394 18.59456 0.03871 19.06861 0.04225 -1.00000 0.00000 160.26768 -0.03659 1.25575 0.78572 160.26766 -0.03658 -1.00000 17.24113 0.01703 16.76646 0.01812 16.63737 0.04490 0.05768
71.94876 45.00940 19.68444 0.02688 18.70821 0.04243 19.37865 0.05426 -1.00000 0.00000 160.27428 -0.04274 1.25574 0.78556 160.27426 -0.04272 -1.00000 17.36583 0.01893 16.78508 0.01841 16.55182 0.04155 0.07169
71.94869 45.02025 19.26818 0.01943 18.41952 0.03368 18.81873 0.03474 -1.00000 0.00000 160.26596 -0.03577 1.25574 0.78575 160.26595 -0.03577 -1.00000 17.01073 0.01402 16.44237 0.01360 16.19935 0.03028 0.01922
71.94691 44.98896 18.47135 0.01094 17.64728 0.01884 18.19354 0.02186 -1.00000 0.00000 160.28903 -0.05693 1.25571 0.78521 160.28903 -0.05693 -1.00000 16.41134 0.00862 16.05606 0.00970 15.87298 0.02267 0.03031
71.94554 44.97198 19.74167 0.02815 18.53590 0.03693 19.16439 0.04561 -1.00000 0.00000 160.30138 -0.06864 1.25569 0.78491 160.30137 -0.06863 -1.00000 16.95061 0.01343 16.19491 0.01098 15.97997 0.02497 0.04963
71.94649 45.00133 17.44380 0.00574 16.71637 0.01015 17.18321 0.01126 -1.00000 0.00000 160.27940 -0.04917 1.25570 0.78542 160.27940 -0.04917 -1.00000 15.68009 0.00494 15.35502 0.00534 15.22798 0.01287 0.02006
71.94456 45.01481 17.77104 0.00697 17.10793 0.01303 17.59514 0.01457 -1.00000 0.00000 160.26823 -0.04151 1.25567 0.78566 160.26822 -0.04150 -1.00000 16.08433 0.00666 15.81875 0.00788 15.63071 0.01825 0.03093
71.94118 44.98595 15.96469 0.00261 15.22021 0.00440 15.63603 0.00481 -1.00000 0.00000 160.28872 -0.06197 1.25561 0.78515 160.28871 -0.06197 -1.00000 14.11721 0.00182 13.76003 0.00159 13.62418 0.00351 0.01954
71.94023 44.98942 18.45129 0.01079 17.62964 0.01861 18.04466 0.01969 -1.00000 0.00000 160.28564 -0.06024 1.25559 0.78521 160.28563 -0.06023 -1.00000 16.36578 0.00831 15.85629 0.00816 15.68124 0.01911 0.04387
71.93985 45.00428 19.19297 0.01835 18.31385 0.03100 18.73633 0.03261 -1.00000 0.00000 160.27412 -0.05085 1.25559 0.78547 160.27410 -0.05085 -1.00000 16.89819 0.01276 16.34853 0.01249 16.16678 0.02937 0.02761
71.93933 44.97167 17.04396 0.00458 16.27966 0.00782 16.69397 0.00846 -1.00000 0.00000 160.29878 -0.07219 1.25558 0.78490 160.29876 -0.07219 -1.00000 15.15581 0.00345 14.71429 0.00320 14.58950 0.00751 0.02211
71.93884 44.98723 16.96769 0.00439 16.23061 0.00760 16.70432 0.00851 -1.00000 0.00000 160.28667 -0.06241 1.25557 0.78518 160.28666 -0.06241 -1.00000 15.09866 0.00331 14.78379 0.00337 14.62826 0.00774 0.02149
71.93687 44.96493 18.34366 0.01004 17.53724 0.01743 18.01930 0.01935 -1.00000 0.00000 160.30280 -0.07787 1.25554 0.78479 160.30278 -0.07786 -1.00000 16.32798 0.00811 15.92475 0.00869 15.77051 0.02071 0.04680
71.93552 45.03071 18.26430 0.00953 17.34425 0.01525 17.84871 0.01722 -1.00000 0.00000 160.25196 -0.03612 1.25551 0.78593 160.25196 -0.03613 -1.00000 16.00480 0.00630 15.37343 0.00543 15.19110 0.01247 0.02587
71.93412 45.01629 19.19034 0.01832 18.30150 0.03070 18.77958 0.03371 -1.00000 0.00000 160.26233 -0.04618 1.25549 0.78568 160.26231 -0.04618 -1.00000 16.80986 0.01184 16.11252 0.01015 15.91966 0.02353 0.01711
71.93388 45.00972 19.32509 0.02029 17.80721 0.02115 18.57421 0.02885 -1.00000 0.00000 160.26724 -0.05056 1.25548 0.78557 160.26724 -0.05056 -1.00000 15.99873 0.00624 15.23739 0.00483 14.95895 0.01019 0.04759
71.93281 44.99864 18.96865 0.01554 18.15912 0.02751 18.61560 0.02976 -1.00000 0.00000 160.27521 -0.05829 1.25546 0.78537 160.27520 -0.05828 -1.00000 16.93599 0.01317 16.46924 0.01389 16.39115 0.03589 0.05043
71.93224 45.00355 17.22971 0.00508 16.42740 0.00853 16.84584 0.00922 -1.00000 0.00000 160.27120 -0.05543 1.25545 0.78546 160.27120 -0.05542 -1.00000 15.23447 0.00362 14.74454 0.00326 14.56857 0.00735 0.03754
71.93181 44.98781 15.98692 0.00264 15.32607 0.00465 15.66550 0.00488 -1.00000 0.00000 160.28302 -0.06583 1.25545 0.78519 160.28301 -0.06583 -1.00000 14.38128 0.00211 14.02735 0.00191 13.90957 0.00435 0.02101
71.93001 44.99024 16.54073 0.00350 15.92573 0.00640 16.28468 0.00675 -1.00000 0.00000 160.28034 -0.06524 1.25542 0.78523 160.28034 -0.06523 -1.00000 15.03076 0.00316 14.74555 0.00326 14.62656 0.00772 0.01984
71.92994 44.99532 17.83453 0.00725 17.11320 0.01307 17.52154 0.01390 -1.00000 0.00000 160.27643 -0.06199 1.25541 0.78532 160.27642 -0.06198 -1.00000 15.98168 0.00617 15.60898 0.00659 15.46124 0.01572 0.03909
71.92833 45.01038 18.13207 0.00874 17.30629 0.01487 17.79442 0.01661 -1.00000 0.00000 160.26420 -0.05313 1.25539 0.78558 160.26420 -0.05313 -1.00000 16.07762 0.00662 15.62934 0.00670 15.48285 0.01600 0.03716
71.92765 44.98120 16.94788 0.00435 16.33698 0.00809 16.74402 0.00870 -1.00000 0.00000 160.28616 -0.07235 1.25537 0.78507 160.28615 -0.07234 -1.00000 15.36512 0.00397 15.12065 0.00441 14.98326 0.01042 0.03751
71.92752 45.01630 19.13737 0.01760 18.24052 0.02929 18.75393 0.03305 -1.00000 0.00000 160.25931 -0.04974 1.25537 0.78568 160.25930 -0.04975 -1.00000 16.90865 0.01285 16.42647 0.01335 16.19477 0.03004 0.01252
71.92550 44.99826 18.84664 0.01422 17.86764 0.02210 18.40474 0.02545 -1.00000 0.00000 160.27216 -0.06248 1.25534 0.78537 160.27216 -0.06248 -1.00000 16.40441 0.00855 15.70293 0.00713 15.51075 0.01640 0.05086
71.92492 45.00824 19.61405 0.02542 18.69992 0.04215 19.29654 0.05074 -1.00000 0.00000 160.26427 -0.05635 1.25533 0.78554 160.26426 -0.05635 -1.00000 17.26172 0.01728 16.77182 0.01813 16.62713 0.04431 0.02874
71.92440 44.97888 17.75640 0.00691 16.90629 0.01143 17.34495 0.01243 -1.00000 0.00000 160.28645 -0.07560 1.25532 0.78503 160.28645 -0.07558 -1.00000 15.64059 0.00482 15.05261 0.00417 14.86699 0.00943 0.07059
71.92464 45.01600 16.77941 0.00397 16.03134 0.00679 16.39192 0.00715 -1.00000 0.00000 160.25823 -0.05149 1.25532 0.78568 160.25823 -0.05149 -1.00000 14.93504 0.00296 14.42562 0.00255 14.26863 0.00575 0.03282
71.92093 45.01515 18.24191 0.00939 17.35533 0.01537 17.85211 0.01726 -1.00000 0.00000 160.25718 -0.05404 1.25526 0.78566 160.25718 -0.05404 -1.00000 16.05268 0.00649 15.50873 0.00604 15.31363 0.01378 0.04438
71.91888 44.98076 19.01868 0.01612 18.09197 0.02614 18.55503 0.02844 -1.00000 0.00000 160.28250 -0.07737 1.25522 0.78506 160.28249 -0.07736 -1.00000 16.77541 0.01157 16.13737 0.01040 15.95130 0.02418 0.02857
71.91784 44.98416 18.70775 0.01288 17.90704 0.02276 18.37352 0.02488 -1.00000 0.00000 160.27942 -0.07573 1.25520 0.78512 160.27942 -0.07572 -1.00000 16.74332 0.01126 16.34460 0.01245 16.11866 0.02805 0.03775
71.91593 44.98880 19.12517 0.01744 18.30157 0.03070 18.79374 0.03408 -1.00000 0.00000 160.27501 -0.07377 1.25517 0.78520 160.27501 -0.07377 -1.00000 17.05404 0.01455 16.64888 0.01628 16.44973 0.03772 0.01733
71.91519 44.99269 19.91252 0.03232 18.95517 0.05197 19.48478 0.05921 -1.00000 0.00000 160.27170 -0.07165 1.25516 0.78527 160.27169 -0.07165 -1.00000 17.44399 0.02025 16.89529 0.02026 16.61341 0.04370 0.01076
71.91691 45.01878 14.02571 0.00103 13.46815 0.00187 13.83508 0.00201 -1.00000 0.00000 160.25257 -0.05386 1.25519 0.78573 160.25257 -0.05386 -1.00000 12.58048 0.00081 12.36569 0.00067 12.23813 0.00138 0.02661
71.91465 45.01176 18.68212 0.01265 17.60991 0.01835 18.18027 0.02165 -1.00000 0.00000 160.25690 -0.05962 1.25515 0.78560 160.25692 -0.05962 -1.00000 16.06511 0.00655 15.33816 0.00524 15.15087 0.01196 0.09077
71.91425 44.99060 15.53934 0.00212 14.88155 0.00371 15.21458 0.00390 -1.00000 0.00000 160.27287 -0.07351 1.25514 0.78523 160.27286 -0.07351 -1.00000 13.89208 0.00160 13.51290 0.00134 13.37543 0.00291 0.02258
71.91302 45.01428 18.16697 0.00894 17.36347 0.01546 17.81843 0.01688 -1.00000 0.00000 160.25423 -0.05887 1.25512 0.78565 160.25422 -0.05887 -1.00000 16.18780 0.00719 15.71174 0.00717 15.54431 0.01682 0.04290
71.90830 44.98591 19.04409 0.01642 18.21585 0.02873 18.62248 0.02991 -1.00000 0.00000 160.27373 -0.07975 1.25504 0.78515 160.27372 -0.07975 -1.00000 16.93117 0.01313 16.39427 0.01299 16.21409 0.03047 0.00914
71.90456 44.99854 17.34042 0.00541 16.62624 0.00961 17.03743 0.01032 -1.00000 0.00000 160.26238 -0.07360 1.25497 0.78537 160.26238 -0.07360 -1.00000 15.59363 0.00463 15.21539 0.00474 15.06258 0.01107 0.02688
71.90200 45.00738 19.67665 0.02672 18.81021 0.04611 19.28608 0.05032 -1.00000 0.00000 160.25446 -0.06928 1.25493 0.78553 160.25447 -0.06929 -1.00000 17.49432 0.02107 16.90717 0.02043 16.83956 0.05340 0.07501
71.89908 44.99872 19.60283 0.02520 18.69586 0.04201 19.24477 0.04866 -1.00000 0.00000 160.25974 -0.07645 1.25488 0.78538 160.25972 -0.07646 -1.00000 17.31193 0.01804 16.68892 0.01682 16.57243 0.04192 0.03429
71.89897 44.99351 17.74171 0.00685 16.99664 0.01212 17.39887 0.01286 -1.00000 0.00000 160.26366 -0.07988 1.25487 0.78528 160.26367 -0.07987 -1.00000 15.85414 0.00560 15.43444 0.00568 15.29993 0.01356 0.05337
71.89553 44.99480 19.39410 0.02140 18.44736 0.03442 18.98554 0.03957 -1.00000 0.00000 160.26111 -0.08090 1.25481 0.78531 160.26110 -0.08090 -1.00000 17.13107 0.01548 16.64539 0.01618 16.48874 0.03884 0.00850
71.89404 45.00744 18.80656 0.01382 17.95753 0.02363 18.37769 0.02495 -1.00000 0.00000 160.25078 -0.07353 1.25479 0.78553 160.25078 -0.07353 -1.00000 16.78624 0.01159 16.29727 0.01189 16.12561 0.02803 0.03775
71.89272 45.00377 19.54201 0.02402 18.67291 0.04123 19.08364 0.04276 -1.00000 0.00000 160.25298 -0.07661 1.25476 0.78546 160.25297 -0.07662 -1.00000 17.36581 0.01887 16.84459 0.01931 16.73651 0.04855 0.00325
71.97560 45.04435 18.53603 0.01151 17.71359 0.01927 18.08870 0.02101 -1.00000 0.00000 160.25983 -0.00568 1.25621 0.78617 160.25980 -0.00568 -1.00000 16.54007 0.00904 16.05885 0.00980 15.92418 0.02294 0.10317
71.97143 45.05184 18.10518 0.00863 17.30457 0.01450 17.70943 0.01614 -1.00000 0.00000 160.25221 -0.00310 1.25614 0.78630 160.25219 -0.00310 -1.00000 16.09923 0.00642 15.58716 0.00655 15.42921 0.01483 0.04471
71.96734 45.05021 19.21139 0.01880 18.36308 0.03138 18.82359 0.03649 -1.00000 0.00000 160.25159 -0.00636 1.25607 0.78627 160.25162 -0.00635 -1.00000 17.09190 0.01419 16.57439 0.01542 16.43423 0.03615 0.14232
